relative_time,AccX,AccY,AccZ,LinearAccelerometerSensor
24104,-0.2540217590332031,2.1908441162109376,9.398954772949219,0.005905298662054951
24170,0.023800506591796878,2.3450234985351566,9.793384552001953,0.13495282702098058
24237,-0.10044113159179688,2.1833596801757813,9.806557159423829,0.03927709861882323
24306,-0.3784130859375,2.089804229736328,9.950258331298828,0.08955814937194663
24370,-0.6616241455078126,1.2231065368652345,10.43165725708008,0.269144673503578
24437,-0.6274951171875001,1.4798226928710938,10.284962310791016,0.014670536890709037
24506,-0.7764353942871094,1.5063175964355469,9.620643768310547,0.1721228444817669
24570,-1.1981085205078126,1.4304254150390625,9.188492431640626,0.18998964814308847
24637,-1.3247451782226562,1.6209791564941407,8.942553863525392,0.13401788514751126
24706,-1.2930111694335937,1.4627581787109376,9.677974548339844,0.21267981992792145
24770,-0.9770182800292969,1.4464421081542969,9.753417663574218,0.05923452560840665
24837,-1.0127938842773438,1.894310760498047,9.05272476196289,0.21299800624934856
24906,-1.2400213623046876,2.0866607666015624,9.047485656738282,0.09667629694944492
24970,-1.1053015136718751,2.0851638793945315,9.653575286865236,0.14262928118998894
25037,-0.9681866455078125,2.4168740844726564,9.52454360961914,0.0946259489070811
25106,-1.119671630859375,2.625091094970703,9.596843261718751,0.08095838842809859
25170,-1.2516970825195313,2.4972569274902345,9.782457275390625,0.06631424961191902
25237,-1.37713623046875,2.495460662841797,9.871072998046875,0.054276853875983584
25306,-0.9084608459472656,1.8983523559570314,10.267748107910156,0.2136024398261039
25370,-0.5384303283691406,1.3010943603515626,10.705886993408203,0.2603246089469127
25437,-0.4926255798339844,1.4880555725097657,9.25390640258789,0.3314451419356221
25506,-0.25222549438476566,1.7179774475097658,8.914412384033204,0.190215486343327
25570,-0.2647993469238281,1.4001882934570313,9.334139556884766,0.14576042602432873
25637,-0.4248165893554688,1.3132191467285157,9.796378326416017,0.10789812631755953
25706,-0.46657974243164063,2.119442596435547,9.203311614990234,0.23468984937154636
25770,-0.2788700866699219,2.4767495727539064,9.076076202392578,0.15973220026869892
25837,-0.32871643066406253,2.3165826416015625,9.410630493164064,0.07280213334293219
25906,-0.18696121215820313,2.3309527587890626,9.655371551513673,0.08057382632259133
25970,-0.19354751586914062,2.522704010009766,9.620045013427735,0.05092937436220325
26037,-0.3629951477050781,2.3869363403320314,9.901160430908204,0.08638356555171467
26104,-0.8674461364746094,2.458637237548828,9.856702880859375,0.1371650875395157
26170,-0.21465362548828126,1.7318984985351564,10.752889251708986,0.3154996751978246
26237,-0.501606903076172,1.4429992675781251,10.39049285888672,0.13606145664680064
26306,-1.0196795654296875,1.5414944458007813,8.699459381103516,0.45335810692963413
26370,-0.4822970581054688,1.4726376342773437,9.47993637084961,0.13424016962153915
26437,-0.8689430236816407,1.5548167419433594,9.044791259765626,0.1137517233412936
26506,-1.2808863830566406,1.6531622314453125,9.268276519775391,0.12880955601890348
26570,-1.4424005126953126,1.731449432373047,9.320517883300782,0.07850257852781027
26637,-1.3609698486328126,1.7238153076171876,9.355994110107423,0.015280038966768422
26705,-1.40587646484375,1.9734960937500001,9.273066558837892,0.0667236236095918
26770,-1.4090199279785156,2.2004241943359375,9.478140106201172,0.0865696481845306
26837,-1.5503260803222656,2.218686218261719,9.524693298339844,0.04870621031361909
26906,-1.28612548828125,2.33514404296875,9.530830535888672,0.06719156878256699
26970,-1.1928694152832031,2.501298522949219,9.743538208007813,0.08344073510156662
27037,-1.0353968811035157,2.412832489013672,9.962532806396485,0.08462644635454701
27106,-1.2850776672363282,2.2308110046386718,9.884994049072267,0.06944124628923358
27170,-1.0807525634765625,1.7027091979980469,10.326725463867188,0.1825945509486716
27237,-1.0508148193359375,1.6495697021484377,9.41527084350586,0.19345283064077162
27304,-0.6068380737304688,1.9221528625488282,8.903934173583984,0.21800423483653814
27370,-0.39053787231445314,2.066752166748047,9.237889709472658,0.09681758983280955
27437,-0.30147308349609375,1.5599061584472658,9.780661010742188,0.18074746711237283
27506,-0.6685098266601562,2.191293182373047,9.27156967163086,0.17453647397802272
27570,-0.4305047607421875,2.3034100341796875,9.244026947021485,0.06726385649387329
27637,-0.22902374267578127,2.3007156372070314,9.42919189453125,0.05212836063195454
27706,-0.5420228576660157,2.401905212402344,9.246571655273438,0.065444269106283
27769,-0.41074584960937505,2.5664131164550783,9.53502182006836,0.0848017139094142
27837,-0.4197271728515625,2.408491516113281,9.707762603759766,0.06751763672989647
27906,-0.2321672058105469,2.4171734619140626,9.834099884033204,0.06728040342310414
27970,-0.6445596313476563,2.6464965820312503,9.733658752441407,0.1128220602390661
28037,-0.26105712890625,1.853595428466797,10.62565383911133,0.2944258987309889
28104,-0.4082011413574219,1.8537451171875001,10.07958938598633,0.11682703889157946
28170,-0.8315208435058594,1.5184423828125,9.346114654541017,0.241993620708074
28237,-1.0204280090332032,1.708846435546875,8.941955108642578,0.17108851791717017
28305,-1.1392808532714844,1.8998492431640626,9.258097686767579,0.0845475392215298
28369,-0.9804611206054688,1.473984832763672,9.803862762451173,0.1758248649675485
28437,-0.9369017028808594,1.6471746826171876,9.693392486572266,0.02832204533708424
28503,-1.029708709716797,2.0050804138183596,9.066645812988282,0.18200779431292016
28570,-0.8496331787109376,2.274969177246094,9.366622009277345,0.10606362812773205
28637,-1.0454260253906251,2.3367906188964844,9.507928161621095,0.07032511279271489
28704,-1.0238708496093751,2.707419891357422,9.507778472900391,0.10290339731468563
28770,-0.9595046997070313,2.678529968261719,9.40763671875,0.026921836945482183
28837,-0.7812254333496094,2.5045916748046877,9.661059722900392,0.07988173671656461
28904,-0.57719970703125,2.446063385009766,10.27313690185547,0.18021571478608797
28970,-0.5483097839355469,1.7762063598632813,10.042017517089844,0.1649179402731085
29037,-0.549656982421875,1.6377442932128907,9.885443115234375,0.12839081101564825
29104,-0.16720230102539063,2.0252883911132815,8.854536895751954,0.2894938264409079
29170,-0.188009033203125,1.5414944458007813,9.225465545654297,0.10190129593519866
29237,-0.37511993408203126,1.2654684448242188,9.671687622070314,0.1563761296937765
29306,-0.6342311096191406,1.7778529357910158,9.25390640258789,0.12827645272320676
29370,-0.6683601379394531,1.8462606811523439,9.310638427734375,0.051098362896784766
29437,-0.082628173828125,2.3305036926269533,9.484427032470704,0.19752771370321964
29503,-0.06915618896484375,2.2254222106933597,9.710756378173828,0.07765549633338491
29570,-0.24384292602539065,2.2014720153808596,9.662706298828125,0.0346448517875372
29637,-0.11047027587890626,2.1371058654785156,9.718839569091797,0.03380728259739422
29707,-0.24743545532226563,2.082768859863281,9.952353973388673,0.07051460067483489
29770,-0.14385086059570312,1.99984130859375,10.542726287841797,0.16615120829556052
29837,-0.41927810668945314,1.3931529235839843,10.107730865478516,0.18354189653177058
29906,-0.6288423156738282,1.6119978332519531,9.666149139404297,0.1453989260786475
29970,-0.4870870971679688,1.4437477111816408,9.676477661132813,0.051538027663913334
30037,-1.0398875427246095,1.012943572998047,9.43443099975586,0.19027691668109625
30103,-1.3718971252441408,1.2362791442871095,8.923992462158203,0.1874918113511173
30170,-0.8506809997558594,1.0588980102539063,9.634564819335939,0.17800861907760684
30237,-1.2000544738769532,1.3867163085937502,9.555828552246094,0.09672375648580858
30303,-1.222507781982422,1.4730867004394532,9.4890673828125,0.04676781471300217
30370,-0.9520202636718751,1.7857864379882813,9.648186492919923,0.12032209898354809
30437,-0.9439370727539063,2.152673492431641,9.38608154296875,0.12282033984673733
30503,-0.9581575012207032,2.4040008544921876,9.449399871826172,0.08977405739194767
30570,-1.035845947265625,2.389930114746094,9.609866180419923,0.04869659898104866
30637,-0.9801617431640626,2.2686822509765627,9.840835876464844,0.07311133722731676
30704,-1.0734178161621095,2.575394439697266,9.515562286376953,0.0975848672779697
30770,-0.6911128234863282,1.7775535583496094,10.263856201171876,0.2654758650312188
30837,-0.238304443359375,1.7413288879394533,9.567504272460939,0.19464394574873822
30905,-0.1742376708984375,1.6676820373535157,9.16663787841797,0.14705631456437057
30970,-0.360450439453125,1.8408718872070313,9.85834945678711,0.14769130055677582
31037,-1.0788066101074218,1.337618408203125,9.574090576171875,0.224635311824832
31103,-0.9503736877441407,1.2269984436035157,9.495503997802734,0.06552431748653227
31170,-0.6480024719238282,1.7080979919433594,9.22127426147461,0.1487978609088966
31236,-0.36404296875000003,2.2303619384765625,9.184301147460937,0.18269865121307996
31303,-0.3124003601074219,2.2086570739746096,9.680519256591797,0.12462320315570796
31370,-0.5432203674316407,2.0514839172363284,9.375453643798828,0.06999413848451759
31437,-0.7125183105468751,2.082469482421875,9.16708694458008,0.08333918491970489
31502,-0.6515950012207031,2.279908905029297,9.451794891357423,0.1085748646583677
31570,-0.4517605590820313,2.41657470703125,10.027797088623048,0.1462163645554261
31637,-0.6469546508789062,2.7096652221679687,9.914482727050782,0.09023626907505336
31703,-0.25102798461914066,1.869163055419922,10.889255676269531,0.32253108768634253
31770,-0.5959107971191406,1.8532960510253906,9.945617980957032,0.1929140083079212
31837,-0.8743318176269532,1.73638916015625,9.518106994628907,0.178193273155029
31903,-1.0506651306152344,1.675166473388672,9.168883209228516,0.1434010844467848
31970,-1.6459771728515626,1.554217987060547,8.872798919677734,0.19724646545185576
32037,-1.7449214172363283,1.5886463928222656,9.072633361816406,0.0709517351326914
32103,-1.5759228515625001,1.0656340026855469,9.804910583496094,0.23276411162563482
32169,-1.7537530517578126,1.2781919860839845,9.470056915283203,0.056275981623988815
32236,-1.5831079101562502,1.407073974609375,9.602681121826173,0.05530366235288765
32303,-1.2832814025878907,1.5408956909179687,10.204429779052735,0.18229854631223763
32369,-1.1927197265625,1.8706599426269532,9.977501678466798,0.10426563362403782
32436,-0.9135502624511719,1.7241146850585938,9.878258056640625,0.1026358124063522
32503,-1.3404624938964844,2.226020965576172,8.676856384277345,0.31496664443887057
32571,-1.550625457763672,1.9205062866210938,9.246272277832032,0.11401846419695316
32637,-0.8643026733398438,2.5545877075195316,9.713450775146486,0.2510972910254649
